x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-1,0,-1,-1,0,-1,-1,-1,1,1,-6.94075
-1,1,-1,0,-1,1,0,1,-1,0,-2.66224
1,-1,-1,-1,1,1,-1,1,1,1,-2.63766
-1,0,1,0,0,0,-1,-1,-1,-1,-5.81737
-1,0,0,-1,0,-1,1,0,0,1,-3.38203
-1,0,0,1,0,1,1,0,-1,0,0.131498
-1,1,0,0,0,-1,1,-1,0,-1,-3.97171
-1,0,1,1,0,-1,1,1,0,0,-5.10568
1,1,-1,-1,0,-1,1,-1,1,0,4.38576
1,-1,1,0,1,-1,-1,0,1,0,2.63361
-1,0,0,-1,1,-1,1,-1,1,1,-2.14359
-1,-1,0,0,0,1,-1,1,0,-1,-2.28149
1,1,-1,0,-1,0,1,-1,-1,1,3.50606
-1,0,1,0,-1,-1,-1,0,0,1,-10.5933
1,1,-1,1,1,-1,1,0,-1,1,3.61472
-1,1,-1,-1,0,0,1,1,0,-1,-1.93807
1,0,0,-1,1,1,1,-1,1,0,3.98164
-1,-1,-1,1,1,1,0,-1,1,1,1.34651
-1,-1,-1,-1,0,1,-1,1,0,-1,-4.04475
1,0,0,1,0,-1,-1,-1,1,-1,4.49028
-1,1,-1,1,1,-1,0,1,-1,0,-2.16715
1,0,1,0,0,1,-1,-1,-1,1,6.23032
-1,0,0,0,1,1,-1,1,1,0,0.449372
1,0,1,1,1,1,1,1,1,0,5.23507
-1,1,0,-1,-1,-1,1,-1,-1,1,-7.96063
-1,0,1,1,1,1,0,-1,1,1,1.59568
1,-1,0,1,1,0,1,-1,-1,0,0.560742
1,-1,1,0,-1,-1,-1,-1,-1,0,2.79102
1,0,1,-1,1,1,1,-1,0,0,3.4069
-1,1,1,1,0,-1,-1,-1,0,0,-7.63531
-1,1,0,-1,0,0,1,1,1,0,-2.67621
-1,1,-1,1,1,0,-1,1,1,0,-0.706771
1,1,1,0,-1,0,1,-1,1,1,8.50145
-1,1,0,0,0,1,1,1,-1,1,0.654138
-1,0,-1,1,1,-1,1,-1,-1,1,-1.84968
-1,1,0,0,1,1,0,-1,-1,1,0.0396551
-1,0,-1,0,-1,0,0,-1,-1,-1,-6.90624
-1,-1,1,0,-1,0,0,-1,1,-1,-5.55729
1,-1,-1,0,1,0,0,-1,-1,1,-1.34685
-1,0,1,1,-1,0,-1,1,1,-1,-7.12445
-1,-1,-1,-1,1,-1,1,1,-1,1,-1.84571
-1,1,0,-1,0,1,0,0,-1,0,-2.11341
-1,0,1,-1,-1,1,1,-1,1,1,-2.22671
-1,1,0,0,0,-1,1,-1,-1,1,-2.85003
-1,-1,0,0,-1,-1,0,0,1,-1,-8.09867
-1,-1,-1,0,1,1,0,1,0,0,0.82337
1,-1,-1,1,0,1,0,1,1,1,-2.4884
-1,1,0,0,1,-1,0,1,1,0,-3.01122
-1,-1,-1,1,1,-1,0,1,-1,0,-0.988302
1,1,-1,1,0,1,0,1,1,0,4.87584
-1,1,1,-1,-1,0,-1,0,0,0,-7.48747
-1,0,1,-1,1,-1,0,1,1,1,-2.66795
-1,-1,1,-1,0,-1,-1,-1,-1,1,-6.34594
-1,1,-1,-1,-1,1,0,0,0,0,-3.18251
1,0,1,1,0,-1,0,1,-1,0,5.71225
1,1,-1,1,0,1,-1,-1,0,-1,4.06501
-1,1,1,-1,-1,-1,-1,0,-1,-1,-9.84823
1,0,0,1,-1,1,1,0,0,1,4.44392
-1,0,0,1,1,0,1,1,0,1,0.814887
-1,1,1,1,0,0,-1,1,0,1,-5.20463
1,-1,-1,1,1,0,0,0,-1,-1,-0.0224828
1,1,-1,-1,-1,1,0,-1,1,1,3.62519
1,-1,0,-1,0,1,-1,1,0,0,-2.03864
-1,0,-1,0,1,0,1,0,-1,-1,-0.156283
1,-1,1,1,-1,-1,-1,1,1,0,3.00127
1,-1,1,1,1,-1,-1,0,0,0,3.66518
-1,0,-1,-1,0,1,1,1,-1,0,-1.57362
-1,0,1,0,0,-1,0,0,1,-1,-3.36127
-1,-1,0,1,-1,0,1,0,-1,-1,-6.2036
1,1,-1,0,-1,-1,0,0,1,-1,4.08661
1,1,-1,0,0,0,0,0,1,1,4.43165
-1,1,1,0,-1,0,0,1,0,-1,-3.57458
1,0,0,1,0,0,-1,0,1,0,4.22537
1,0,0,-1,1,-1,1,-1,0,1,2.35198
-1,0,0,0,1,1,1,0,0,1,4.11338
1,-1,0,0,-1,1,-1,1,-1,0,-0.807468
-1,0,0,-1,-1,1,0,-1,0,-1,-3.24899
1,-1,0,-1,1,1,0,-1,1,1,-0.814039
1,0,-1,0,1,-1,-1,-1,0,-1,1.08394
1,1,1,1,-1,-1,0,-1,1,0,7.57092
-1,1,1,1,-1,0,-1,-1,0,1,-5.98508
-1,0,1,0,0,-1,0,-1,-1,1,-5.80779
-1,1,0,-1,0,-1,-1,1,-1,1,-5.64543
-1,0,0,1,0,0,-1,1,0,0,-4.17002
1,0,1,-1,1,0,1,-1,0,0,1.28057
-1,-1,-1,1,1,-1,1,0,0,0,-2.18851
-1,-1,-1,1,-1,0,-1,0,1,0,-6.80328
1,-1,0,-1,-1,0,0,0,-1,1,-3.30195
-1,0,1,0,1,-1,-1,1,-1,-1,-4.27669
-1,1,0,0,-1,0,0,0,1,-1,-5.63939
-1,-1,0,-1,0,1,-1,0,1,1,-1.64478
1,1,1,-1,0,1,0,0,1,-1,5.26191
-1,0,1,1,-1,1,0,1,0,-1,-3.56252
1,0,-1,-1,1,-1,-1,-1,1,0,-0.822828
-1,-1,1,-1,1,1,0,-1,1,-1,0.620025
-1,1,1,-1,0,1,1,0,1,0,-2.12845
-1,-1,-1,0,-1,1,-1,0,-1,1,-5.55167
1,0,0,-1,0,-1,1,-1,0,0,2.7281
1,1,0,1,-1,-1,1,-1,0,1,5.19547
1,1,0,-1,0,-1,0,0,1,-1,4.07899
-1,1,-1,-1,1,-1,0,-1,-1,0,-3.49989
1,0,-1,1,-1,1,-1,1,1,-1,4.25912
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-8.31485
1,-1,0,1,-1,1,0,-1,0,-1,0.952918
1,1,1,0,-1,-1,1,-1,1,1,8.00265
-1,-1,1,-1,1,0,-1,-1,-1,-1,-0.539228
-1,0,1,1,-1,0,0,-1,0,1,-5.69363
1,-1,-1,1,0,-1,0,1,1,0,-1.65484
1,1,1,0,1,0,-1,-1,0,0,7.12897
1,1,-1,1,-1,0,0,-1,1,-1,3.48224
1,-1,-1,-1,0,1,-1,1,1,-1,-2.69741
-1,-1,-1,1,0,0,1,1,0,1,-2.48232
-1,1,0,-1,1,1,1,-1,0,0,1.16607
1,0,0,1,0,0,0,0,-1,0,4.81456
-1,-1,1,1,1,1,-1,1,0,1,0.694203
1,0,0,0,-1,0,1,1,-1,1,1.07455
-1,-1,1,-1,0,1,1,0,0,0,1.34671
1,-1,-1,1,0,1,-1,-1,-1,0,0.388079
-1,-1,1,-1,0,-1,-1,1,0,-1,-6.18869
1,-1,-1,0,0,0,0,0,1,1,-1.1891
-1,0,0,0,1,1,0,1,0,-1,1.51724
-1,0,-1,0,-1,0,-1,1,-1,0,-7.84332
-1,0,1,0,1,-1,0,0,0,1,-1.93986
-1,1,-1,-1,1,0,-1,0,-1,-1,-0.766129
-1,0,1,0,-1,-1,-1,1,1,1,-9.1632
-1,-1,1,-1,1,1,0,1,1,-1,2.42806
1,-1,-1,1,0,-1,0,-1,1,-1,-1.7551
-1,1,0,1,0,0,1,1,0,0,-1.46187
1,0,1,-1,1,-1,0,1,0,-1,5.93973
1,0,-1,-1,0,1,-1,-1,0,0,-0.63786
-1,1,1,0,-1,-1,0,-1,-1,-1,-6.63644
1,0,0,-1,-1,-1,0,1,-1,0,1.84072
1,-1,1,-1,1,-1,1,1,1,1,1.0856
1,-1,-1,0,-1,1,0,1,0,-1,-2.67547
1,1,-1,1,1,1,0,-1,0,-1,5.71115
1,-1,0,1,0,-1,0,-1,-1,-1,0.986288
1,1,1,-1,0,1,-1,0,1,1,5.95367
-1,0,-1,-1,1,-1,0,1,1,-1,-3.59129
1,-1,-1,-1,1,1,-1,-1,-1,0,-1.37055
-1,0,1,0,-1,-1,1,1,1,-1,-6.85477
-1,1,-1,-1,0,-1,-1,1,-1,-1,-6.36082
1,0,1,-1,-1,0,0,1,0,1,4.04272
1,1,1,-1,0,0,1,1,1,-1,5.97875
1,1,1,1,0,0,0,0,0,1,11.4068
-1,0,1,0,-1,-1,-1,1,0,1,-9.85135
-1,-1,1,-1,1,0,0,0,0,0,1.0082
-1,1,1,0,-1,-1,1,0,-1,0,-7.26026
1,1,0,-1,-1,0,-1,-1,-1,1,5.71358
-1,-1,0,0,0,0,-1,1,1,-1,-3.98908
-1,1,1,1,-1,-1,1,0,0,0,-7.5897
1,1,-1,1,0,0,1,-1,1,-1,6.64525
-1,-1,-1,1,0,1,0,-1,0,-1,-0.546768
-1,1,0,1,0,1,0,-1,0,1,-0.46934
-1,-1,-1,0,-1,0,0,0,1,-1,-5.21324
-1,1,0,1,1,0,-1,0,-1,-1,-1.61399
1,-1,-1,1,-1,-1,1,-1,0,0,-1.5731
-1,1,0,1,-1,0,1,-1,0,0,-4.8612
1,0,1,-1,1,0,0,-1,0,0,4.25191
-1,-1,0,-1,-1,1,1,0,1,1,-1.13909
1,-1,0,-1,1,-1,0,0,0,0,0.0838909
-1,1,1,-1,0,1,1,-1,0,1,1.85864
1,1,1,0,1,-1,0,0,1,0,7.40803
1,-1,-1,-1,0,-1,-1,-1,-1,1,-2.50363
-1,0,1,0,0,-1,-1,1,0,0,-6.44729
-1,0,-1,0,0,0,-1,1,1,1,-3.98972
-1,0,0,1,1,0,1,1,-1,1,0.728439
-1,0,0,0,0,1,1,0,0,0,-0.33976
1,1,1,0,1,1,0,1,1,1,7.5999
1,1,-1,1,0,-1,-1,-1,0,1,4.40315
1,-1,0,1,0,0,-1,1,1,-1,-0.236484
1,-1,-1,1,0,0,0,1,1,-1,-0.773159
-1,1,0,0,0,1,1,0,-1,1,0.547458
1,0,0,-1,-1,0,1,0,1,1,2.15898
-1,0,0,0,0,1,1,0,0,1,0.298063
-1,1,0,0,1,0,-1,0,1,1,-2.48653
-1,-1,1,1,0,1,0,1,-1,-1,-0.00437473
1,-1,-1,-1,-1,-1,-1,0,0,-1,-3.67598
1,0,0,1,1,-1,-1,1,-1,-1,2.50374
1,1,0,-1,1,0,-1,1,0,-1,3.4563
1,1,1,0,1,1,-1,1,0,-1,6.61913
-1,-1,1,-1,1,0,-1,0,1,1,-0.2593
-1,1,-1,0,0,-1,1,-1,0,0,-5.16951
1,1,1,0,0,-1,0,0,-1,-1,8.0983
1,0,0,-1,-1,0,-1,-1,-1,0,1.0919
-1,0,1,1,-1,-1,-1,-1,0,0,-9.04285
-1,1,0,-1,1,0,0,0,1,1,0.892592
-1,1,-1,0,1,0,-1,0,0,1,-1.19911
-1,1,1,-1,-1,1,-1,1,0,0,-4.34095
-1,-1,1,-1,1,1,-1,0,0,-1,1.72061
-1,1,-1,1,0,-1,0,1,1,0,-6.50433
1,-1,0,-1,0,-1,1,0,1,1,-1.47712
1,1,-1,-1,1,-1,-1,0,1,-1,3.28245
-1,-1,1,1,-1,0,0,1,0,-1,-5.45367
-1,0,0,-1,1,-1,1,1,0,0,-2.62111
-1,0,-1,1,0,0,0,1,0,1,-3.4477
1,-1,0,0,-1,1,1,-1,-1,1,0.431284
-1,-1,-1,0,-1,-1,1,1,0,-1,-8.01034
1,0,1,0,1,1,0,1,1,-1,6.41396
-1,1,-1,0,-1,-1,1,0,1,-1,-8.17426
1,1,1,1,0,1,0,-1,1,1,9.09157
1,1,1,1,-1,-1,1,1,0,0,8.50167
1,0,-1,-1,-1,1,0,1,-1,1,2.09002
1,1,1,0,1,0,1,0,0,0,7.94357
-1,-1,0,0,0,-1,0,1,1,-1,-5.59653
-1,1,-1,-1,1,0,-1,0,1,-1,1.78925
1,0,1,0,0,0,0,-1,0,0,3.91883
-1,-1,1,0,0,0,-1,-1,1,-1,-2.89603
1,-1,1,0,1,-1,-1,1,0,1,0.810265
1,0,0,0,-1,-1,-1,-1,-1,-1,5.40421
1,-1,-1,-1,-1,-1,0,1,1,1,-4.32666
1,0,-1,0,-1,0,1,-1,1,0,3.53587
1,0,-1,0,-1,1,0,0,-1,-1,3.00206
-1,-1,1,-1,0,-1,-1,0,1,0,-5.66676
-1,-1,0,0,-1,0,0,-1,-1,0,-7.1263
1,0,0,-1,-1,1,1,-1,0,-1,3.00971
-1,1,1,1,0,1,-1,0,-1,0,-1.16649
-1,-1,1,0,0,-1,-1,-1,-1,1,-6.04953
1,1,1,0,0,0,1,-1,0,0,8.54956
-1,-1,1,1,0,-1,1,-1,0,1,-5.44447
1,-1,0,1,-1,1,-1,1,-1,0,0.816717
-1,1,1,-1,0,-1,-1,1,1,1,-5.86612
1,-1,0,0,-1,0,1,0,0,-1,1.1842
1,1,1,1,0,0,1,0,-1,1,9.67862
1,0,-1,0,-1,0,0,-1,-1,0,0.883588
1,-1,1,-1,1,1,0,-1,-1,-1,1.34461
1,0,0,-1,0,-1,0,1,-1,0,2.53475
1,-1,1,1,0,1,1,1,-1,0,3.00131
1,1,0,0,-1,-1,1,-1,-1,0,6.45626
1,0,1,0,-1,0,0,1,-1,-1,5.65904
1,0,-1,1,1,0,-1,0,-1,-1,4.60359
1,0,1,0,0,-1,-1,0,-1,1,3.75894
-1,1,-1,0,0,0,1,-1,1,-1,-2.10313
-1,0,0,1,1,0,0,1,-1,-1,0.352722
1,0,-1,1,0,0,1,0,-1,-1,3.36861
1,1,-1,0,-1,-1,-1,-1,0,-1,2.92358
1,0,1,-1,0,-1,1,0,1,-1,4.29299
1,0,1,1,1,0,0,-1,1,-1,6.12056
-1,0,1,1,0,1,1,-1,-1,-1,-0.0991236
-1,1,1,-1,1,1,1,-1,-1,0,3.2203
-1,0,1,0,0,0,-1,-1,-1,1,-4.73224
1,1,1,1,-1,0,-1,0,1,0,8.05287
-1,1,1,1,-1,1,1,-1,0,0,-2.94334
-1,0,0,1,1,0,-1,-1,1,0,-1.56535
1,0,1,0,0,0,-1,-1,0,1,5.60672
1,1,0,1,1,-1,1,0,-1,0,5.81743
1,0,1,1,-1,1,0,0,0,0,8.71136
-1,1,0,0,1,0,-1,-1,-1,1,-1.77267
-1,-1,1,1,1,-1,1,0,0,0,-1.81156
1,0,1,0,0,0,0,0,0,0,4.91437
-1,1,-1,1,1,-1,0,1,-1,1,-3.05478
1,0,-1,0,1,-1,0,0,-1,1,-1.11089
-1,0,1,-1,0,0,-1,0,0,-1,-5.48643
-1,0,0,0,-1,0,0,0,-1,-1,-5.81625
1,-1,1,1,-1,-1,0,0,1,-1,1.29251
-1,1,1,0,-1,1,0,-1,0,1,-3.15956
1,1,0,0,1,1,-1,-1,-1,0,5.94923
-1,-1,-1,-1,1,0,1,0,-1,0,2.68673
-1,0,0,0,0,1,1,0,0,1,0.909556
1,0,-1,0,1,-1,-1,0,1,0,1.53137
1,-1,-1,-1,1,0,1,1,1,1,-2.94882
-1,1,-1,1,1,-1,0,0,1,0,-0.769204
-1,0,0,-1,0,-1,0,-1,0,0,-4.93728
1,0,1,1,1,1,1,1,0,1,4.75563
1,1,1,-1,-1,1,-1,1,0,-1,6.59926
1,-1,1,0,-1,1,-1,0,-1,-1,2.83706
1,0,0,0,-1,1,0,-1,-1,1,1.55571
-1,-1,-1,0,1,0,-1,0,0,-1,0.0479086
-1,1,-1,0,-1,-1,-1,-1,-1,0,-10.1456
-1,1,0,-1,0,0,-1,0,0,-1,-3.79542
-1,-1,1,0,0,-1,-1,1,1,1,-7.09793
1,-1,-1,0,-1,0,0,-1,0,0,-2.43828
1,0,-1,0,-1,0,0,0,0,0,-0.116757
1,1,-1,0,0,1,-1,0,0,-1,5.18969
1,0,-1,-1,-1,-1,-1,1,1,1,-0.224894
1,1,1,0,-1,0,-1,-1,0,-1,7.95172
-1,1,0,0,-1,0,-1,1,0,1,-6.57969
1,-1,1,-1,-1,1,1,-1,-1,0,1.12919
1,1,1,1,1,-1,1,1,1,-1,9.7843
-1,0,1,0,0,1,-1,0,-1,-1,-1.05823
-1,1,0,-1,1,0,0,0,0,0,0.77849
-1,-1,-1,0,0,0,0,0,-1,0,-4.30256
1,-1,-1,1,0,1,-1,0,-1,0,-2.07912
-1,-1,0,-1,0,0,1,-1,1,-1,-3.90153
-1,0,-1,0,-1,-1,0,-1,1,0,-7.98444
-1,1,0,0,1,0,0,0,0,-1,-0.989851
1,-1,0,1,1,-1,0,0,-1,1,-1.00254
-1,1,0,0,-1,-1,1,1,0,1,-8.08619
1,-1,0,0,0,0,0,1,-1,1,-1.79551
1,-1,0,0,1,-1,0,1,1,1,1.40479
1,1,0,0,1,-1,0,1,-1,0,5.97993
1,0,-1,1,0,1,0,-1,-1,-1,3.198
1,1,1,-1,-1,-1,0,0,0,-1,8.86658
1,1,1,0,0,-1,1,1,0,1,9.30363
1,1,0,-1,1,1,1,1,-1,1,5.16592
1,-1,-1,1,0,-1,-1,-1,1,0,-0.949476
-1,0,0,-1,-1,-1,1,1,-1,1,-8.44015
1,-1,0,0,0,-1,1,1,-1,0,0.341079
-1,-1,0,0,-1,1,-1,-1,-1,-1,-4.83587
1,-1,0,0,1,0,-1,-1,-1,0,-2.17064
-1,-1,1,0,-1,1,0,-1,0,0,-4.5458
1,1,-1,0,-1,0,1,1,-1,0,3.08256
-1,0,1,0,0,0,-1,0,0,0,-3.48137
1,1,-1,0,0,0,1,-1,0,1,2.35175
-1,-1,1,1,1,0,0,0,0,1,0.933207
-1,0,1,0,0,0,0,0,1,-1,-2.91772
1,0,-1,-1,-1,-1,0,0,0,1,-1.55959
1,-1,0,0,0,1,0,0,0,1,0.000334178
1,0,0,0,0,1,0,-1,0,1,3.04676
-1,1,-1,0,-1,1,1,-1,-1,-1,-2.04178
-1,0,0,1,0,-1,-1,0,1,1,-5.41622
1,0,0,-1,-1,0,1,1,1,1,1.16094
1,-1,1,1,-1,1,-1,1,1,1,3.81209
1,-1,0,0,1,0,0,-1,-1,0,1.61756
1,-1,1,1,1,1,-1,1,0,0,4.65767
1,-1,0,-1,-1,0,-1,0,0,-1,-3.47789
-1,-1,0,-1,1,0,1,-1,1,1,0.624442
1,1,1,1,0,0,0,1,-1,0,10.1061
1,-1,1,1,0,0,1,0,0,1,2.45184
1,1,-1,-1,-1,1,1,1,1,0,3.90299
1,0,0,1,0,1,-1,0,1,0,1.81295
-1,1,0,1,0,1,1,0,1,-1,1.49565
-1,-1,0,1,-1,-1,1,1,-1,0,-5.91498
-1,1,0,1,1,-1,1,1,-1,-1,-1.2114
1,-1,0,-1,1,1,0,-1,1,1,-0.866477
-1,1,0,1,1,0,-1,-1,-1,-1,-1.8703
1,1,-1,1,-1,0,1,0,1,-1,3.70244
1,1,1,1,-1,1,0,1,0,-1,8.49619
-1,1,-1,-1,0,0,-1,1,0,-1,-3.27527
-1,-1,1,1,0,0,1,1,0,1,-2.62003
-1,0,-1,1,-1,-1,1,0,0,1,-8.8441
-1,0,0,-1,-1,-1,0,0,-1,1,-7.96533
-1,1,0,-1,-1,0,1,0,0,-1,-6.07796
-1,-1,0,1,-1,-1,-1,1,-1,-1,-9.6637
1,0,-1,1,0,0,1,0,-1,0,2.91786
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-9.493
1,-1,0,1,1,1,1,1,1,1,2.37545
-1,-1,1,1,-1,-1,1,1,-1,0,-6.14964
-1,0,-1,-1,0,1,0,0,0,-1,-0.587085
1,0,-1,1,-1,1,-1,-1,0,0,0.771854
1,1,0,0,0,0,0,0,0,0,4.90934
-1,-1,-1,-1,1,1,-1,-1,1,1,1.60741
-1,0,1,-1,0,0,-1,-1,0,-1,-3.6618
-1,-1,1,0,0,0,0,0,-1,-1,-4.88577
1,-1,0,1,-1,-1,-1,1,0,0,0.86355
1,-1,0,1,-1,-1,0,-1,-1,0,1.4842
-1,1,-1,-1,-1,0,0,0,1,0,-6.37746
1,1,-1,1,1,1,-1,1,1,1,3.59188
1,0,-1,1,0,0,-1,1,-1,1,0.86726
1,1,1,1,1,1,0,1,0,1,9.46837
-1,-1,0,1,-1,-1,0,0,-1,0,-7.1219
1,1,1,-1,1,0,0,-1,-1,1,6.3815
1,1,0,1,1,1,0,1,-1,-1,6.40501
-1,1,1,-1,0,-1,1,0,-1,0,-3.90448
-1,0,1,0,0,-1,-1,1,-1,1,-7.71682
1,-1,0,-1,-1,1,0,0,1,1,-1.53668
1,1,0,1,-1,-1,1,-1,1,1,5.01051
1,1,-1,0,1,1,1,-1,0,-1,3.12645
1,-1,-1,0,1,0,1,0,-1,1,-1.67609
1,1,-1,-1,1,0,0,0,0,-1,3.98811
1,0,-1,0,-1,-1,0,0,-1,-1,1.59065
-1,1,1,0,-1,0,0,1,1,-1,-6.79308
-1,0,0,0,1,-1,-1,0,-1,-1,-3.08708
-1,-1,1,1,-1,1,1,-1,0,1,-2.48122
1,0,1,1,-1,0,-1,-1,-1,-1,5.88394
-1,-1,0,-1,1,1,1,1,1,1,4.41247
-1,1,1,-1,1,-1,-1,-1,-1,0,-4.19884
-1,-1,1,0,0,1,1,0,0,-1,0.0380713
-1,-1,1,-1,0,0,-1,1,0,1,-4.03815
1,0,1,1,0,-1,1,-1,0,-1,7.11823
-1,-1,-1,0,-1,-1,-1,-1,1,0,-8.72317
-1,1,0,1,1,0,-1,-1,1,-1,-1.39256
1,0,0,0,1,0,0,1,0,-1,2.33474
1,0,1,-1,-1,0,0,1,-1,-1,2.53804
-1,1,1,-1,1,-1,0,1,-1,-1,-1.84356
1,1,-1,1,-1,1,-1,-1,0,0,5.28662
-1,0,1,0,-1,-1,-1,1,1,-1,-8.40406
1,0,0,0,1,1,0,1,0,1,3.71985
-1,0,1,1,-1,1,-1,1,0,0,-5.75136
1,0,1,0,0,0,0,0,1,0,4.09947
1,-1,0,0,0,0,0,1,1,0,2.0254
1,0,-1,0,-1,1,1,1,0,0,2.01371
1,0,1,0,1,-1,-1,-1,-1,-1,2.76498
1,1,0,0,-1,1,-1,1,-1,1,5.54716
-1,1,-1,1,1,-1,0,0,0,-1,-2.31899
1,1,1,1,1,-1,0,0,0,-1,10.2204
-1,0,1,0,0,1,0,-1,1,0,-1.3125
-1,1,-1,0,1,1,0,1,-1,-1,1.03397
1,-1,1,-1,-1,0,0,-1,0,1,-0.597561
1,1,-1,-1,1,1,-1,0,1,0,3.15603
1,0,1,1,0,0,1,0,0,1,5.46964
-1,-1,-1,1,0,0,-1,1,0,-1,-3.64805
-1,1,0,0,1,-1,0,-1,-1,1,-1.5761
1,0,-1,1,1,1,-1,1,0,1,1.85273
1,0,0,-1,0,-1,-1,-1,1,0,1.54122
1,0,1,-1,-1,1,0,-1,1,1,4.65014
1,-1,-1,1,0,0,-1,1,-1,0,-1.73422
1,1,0,-1,-1,1,-1,0,1,0,4.79212
1,0,1,1,1,0,1,-1,1,1,4.27045
1,1,1,-1,1,1,-1,1,1,0,4.87375
1,-1,1,-1,-1,-1,0,-1,0,1,1.68012
1,0,-1,-1,-1,0,0,1,1,0,0.805761
1,0,-1,1,-1,1,0,1,-1,0,1.67688
-1,1,1,-1,-1,1,1,0,1,1,-1.28812
-1,0,-1,0,-1,1,1,1,0,-1,-1.32051
-1,0,-1,0,-1,1,-1,-1,1,0,-4.1464
1,1,0,-1,0,1,-1,0,-1,0,4.74283
-1,0,0,-1,1,-1,1,-1,1,-1,-0.961331
1,0,-1,0,0,0,-1,-1,1,0,0.779571
1,-1,0,-1,1,0,1,1,-1,0,-1.18938
-1,1,0,1,1,-1,0,-1,0,1,-1.48865
-1,-1,-1,0,-1,1,-1,1,0,0,-5.10767
1,-1,1,1,-1,1,-1,1,-1,-1,3.75886
-1,-1,-1,0,-1,-1,1,-1,1,0,-5.80123
-1,-1,-1,1,1,0,0,1,0,0,1.85497
-1,1,-1,-1,1,-1,-1,0,-1,1,-1.53662
-1,-1,-1,0,-1,1,-1,0,1,1,-5.38841
1,0,-1,1,-1,0,0,0,0,1,1.95605
-1,0,0,1,-1,-1,0,1,-1,-1,-7.62006
1,1,0,1,0,-1,1,-1,0,-1,8.31998
1,0,1,1,0,1,0,-1,0,0,4.68161
-1,1,-1,-1,0,0,1,-1,0,0,-0.94201
1,0,0,-1,-1,-1,1,-1,0,0,2.68055
-1,-1,0,1,-1,-1,-1,1,1,-1,-9.74973
-1,1,0,-1,-1,1,-1,-1,0,-1,-4.24917
1,0,1,1,0,-1,-1,0,-1,0,5.90641
-1,1,1,1,1,0,1,1,0,0,1.09276
1,1,-1,1,-1,-1,-1,1,-1,-1,4.99966
1,1,-1,-1,-1,1,1,0,-1,0,2.72722
1,1,-1,0,1,0,0,-1,0,0,2.90401
-1,1,0,-1,-1,0,-1,0,1,1,-8.02285
1,1,-1,1,0,0,0,1,0,1,4.85149
1,1,-1,-1,-1,0,1,-1,0,-1,2.85404
-1,-1,0,-1,-1,1,0,1,-1,-1,-4.43575
-1,0,0,-1,-1,-1,1,-1,-1,-1,-7.86229
-1,0,0,0,0,-1,-1,-1,1,0,-4.76114
1,1,0,1,-1,-1,0,-1,-1,-1,5.9133
-1,0,-1,1,0,0,-1,0,-1,-1,-3.1094
1,1,0,-1,-1,-1,1,0,-1,0,4.99123
1,0,1,0,-1,1,0,0,-1,1,6.26047
-1,1,-1,0,-1,1,0,0,1,1,-4.5299
-1,-1,-1,1,-1,1,1,1,1,0,-2.05934
1,1,1,1,0,1,-1,1,0,-1,8.7603
1,0,0,-1,-1,-1,-1,-1,-1,0,2.50589
-1,-1,1,-1,0,-1,-1,0,1,0,-6.92721
-1,0,-1,-1,-1,0,1,-1,0,-1,-3.44706
1,0,0,-1,-1,0,-1,1,0,0,2.88838
-1,-1,-1,1,-1,1,0,0,-1,1,-3.35991
1,-1,0,0,0,1,-1,0,1,1,-0.311032
-1,0,0,0,-1,-1,1,0,1,0,-6.69749
-1,1,0,0,-1,-1,1,0,1,1,-7.83706
1,0,1,0,-1,-1,-1,-1,1,0,5.02497
-1,1,-1,0,1,-1,0,0,0,0,-0.988893
1,-1,1,0,-1,1,1,-1,-1,1,3.28787
-1,1,1,1,0,1,-1,-1,-1,-1,-2.68704
1,0,-1,0,-1,0,0,1,1,0,2.67592
-1,0,-1,-1,-1,1,-1,0,0,0,-4.8483
-1,0,-1,-1,-1,-1,0,1,0,-1,-6.68179
1,0,-1,-1,1,-1,1,-1,-1,-1,-1.61687
1,1,1,1,0,1,1,1,0,1,9.55114
1,0,0,1,1,1,0,-1,-1,-1,4.70456
-1,1,1,0,1,-1,1,0,-1,0,-2.38789
1,-1,-1,-1,0,-1,-1,1,-1,0,-3.35179
1,-1,1,1,0,-1,0,0,-1,-1,1.74386
-1,0,1,-1,1,0,0,-1,-1,-1,0.779014
-1,0,0,-1,0,-1,-1,0,0,0,-7.20608
-1,0,0,1,-1,1,1,1,0,0,-3.13232
-1,0,-1,-1,0,-1,0,0,-1,1,-6.1005
1,-1,-1,0,1,-1,0,0,-1,1,0.538706
1,-1,0,1,-1,0,1,0,1,0,0.810137
-1,0,-1,1,0,-1,1,0,0,-1,-2.16378
1,-1,-1,1,-1,-1,-1,-1,0,-1,-0.714154
1,0,1,0,-1,1,-1,1,-1,1,3.5471
-1,-1,0,-1,0,1,1,0,-1,0,-1.88002
1,-1,0,0,-1,0,0,1,1,1,0.468706
1,0,-1,-1,0,0,0,1,1,0,0.439588
-1,0,1,1,0,1,1,-1,-1,-1,-1.19035
-1,1,0,-1,-1,-1,0,0,0,1,-7.31026
1,1,0,1,0,-1,-1,1,1,1,6.01081
1,-1,1,1,-1,0,1,1,-1,-1,3.21009
-1,1,1,-1,0,-1,-1,1,-1,-1,-7.21376
