X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.352,0.403,0.948,0.452,0.655,0.391,0.243,0.123,0.362,0.982,14.958
0.567,0.38,0.683,0.942,0.822,0.947,0.857,0.34,0.048,0.953,20.559
0.677,0.294,0.247,0.21,0.554,0.025,0.299,0.3,0.415,0.526,11.953
0.744,0.86,0.437,0.656,0.32,0.366,0.126,0.027,0.587,0.387,16.372
0.86,0.842,0.62,0.102,0.204,0.763,0.699,0.268,0.547,0.239,8.321
0.662,0.954,0.86,0.797,0.703,0.39,0.852,0.005,0.343,0.982,22.522
0.451,0.537,0.866,0.606,0.141,0.935,0.45,0.708,0.153,0.971,16.029
0.003,0.706,0.822,0.768,0.825,0.532,0.163,0.546,0.538,0.58,13.411
0.274,0.411,0.959,0.491,0.921,0.217,0.07,0.734,0.395,0.241,17.578
0.822,0.939,0.497,0.138,0.965,0.356,0.637,0.899,0.247,0.609,12.369
0.147,0.345,0.63,0.839,0.67,0.678,0.532,0.935,0.858,0.031,14.633
0.475,0.464,0.808,0.516,0.973,0.728,0.807,0.341,0.08,0.62,19.312
0.416,0.14,0.374,0.776,0.442,0.733,0.117,0.739,0.973,0.849,12.444
0.526,0.893,0.866,0.304,0.059,0.659,0.335,0.808,0.774,0.946,16.059
0.863,0.501,0.156,0.146,0.359,0.038,0.218,0.963,0.498,0.103,15.526
0.806,0.245,0.536,0.832,0.895,0.095,0.459,0.764,0.67,0.702,19.448
0.858,0.471,0.923,0.496,0.277,0.804,0.961,0.506,0.613,0.709,19.442
0.347,0.703,0.773,0.521,0.946,0.394,0.662,0.385,0.555,0.418,18.757
0.002,0.472,0.788,0.813,0.7,0.142,0.193,0.003,0.248,0.862,12.106
0.447,0.722,0.448,0.679,0.677,0.451,0.858,0.184,0.928,0.018,17.216
0.993,0.59,0.923,0.018,0.241,0.816,0.674,0.119,0.321,0.08,14.566
0.258,0.711,0.445,0.329,0.309,0.971,0.225,0.129,0.449,0.326,9.291
0.413,0.997,0.149,0.628,0.835,0.346,0.918,0.297,0.43,0.266,22.368
0.76,0.357,0.748,0.401,0.078,0.872,0.73,0.521,0.601,0.192,11.91
0.317,0.284,0.995,0.167,0.28,0.686,0.105,0.303,0.05,0.536,9.944
0.616,0.052,0.028,0.309,0.111,0.015,0.205,0.593,0.441,0.841,9.562
0.474,0.125,0.831,0.049,0.653,0.153,0.412,0.662,0.267,0.534,8.486
0.147,0.875,0.692,0.838,0.757,0.545,0.352,0.223,0.304,0.336,16.221
0.779,0.135,0.555,0.639,0.327,0.279,0.558,0.867,0.488,0.073,9.046
0.563,0.026,0.24,0.816,0.544,0.367,0.836,0.785,0.148,0.673,11.627
0.925,0.589,0.314,0.321,0.503,0.246,0.391,0.119,0.471,0.041,17.557
0.185,0.132,0.591,0.851,0.813,0.897,0.669,0.454,0.451,0.58,13.397
0.816,0.939,0.814,0.699,0.352,0.194,0.194,0.249,0.946,0.399,17.817
0.444,0.079,0.319,0.454,0.064,0.82,0.796,0.053,0.794,0.432,4.914
0.349,0.765,0.824,0.96,0.544,0.399,0.384,0.857,0.85,0.645,21.059
0.631,0.847,0.155,0.971,0.195,0.304,0.868,0.22,0.776,0.992,23.494
0.382,0.672,0.869,0.867,0.475,0.028,0.768,0.457,0.338,0.643,19.44
0.159,0.921,0.984,0.988,0.107,0.542,0.744,0.289,0.343,0.078,19.786
0.152,0.662,0.535,0.048,0.198,0.368,0.684,0.189,0.159,0.406,3.061
0.62,0.849,0.545,0.037,0.522,0.828,0.544,0.349,0.8,0.694,13.973
0.492,0.175,0.028,0.78,0.158,0.669,0.609,0.622,0.224,0.537,16.752
0.263,0.336,0.841,0.831,0.712,0.409,0.323,0.527,0.572,0.232,18.598
0.496,0.266,0.515,0.737,0.574,0.665,0.593,0.692,0.99,0.902,13.826
0.325,0.727,0.906,0.9,0.244,0.583,0.581,0.706,0.279,0.546,19.951
0.634,0.298,0.286,0.333,0.553,0.757,0.662,0.507,0.152,0.273,13.373
0.641,0.119,0.909,0.018,0.499,0.283,0.986,0.472,0.964,0.176,8.856
0.711,0.846,0.122,0.835,0.209,0.004,0.872,0.025,0.85,0.121,20.412
0.975,0.054,0.737,0.951,0.725,0.695,0.283,0.881,0.378,0.867,15.369
0.886,0.983,0.072,0.455,0.96,0.539,0.015,0.335,0.924,0.12,16.364
0.719,0.055,0.43,0.567,0.868,0.442,0.353,0.287,0.895,0.581,13.309
0.321,0.055,0.86,0.883,0.117,0.115,0.795,0.387,0.899,0.575,12.707
0.284,0.752,0.099,0.536,0.571,0.192,0.495,0.092,0.826,0.607,17.557
0.029,0.195,0.783,0.804,0.807,0.89,0.667,0.767,0.209,0.249,13.819
0.596,0.271,0.462,0.486,0.229,0.339,0.748,0.038,0.968,0.163,10.346
0.029,0.994,0.461,0.163,0.811,0.964,0.649,0.434,0.619,0.713,5.477
0.873,0.387,0.464,0.728,0.709,0.404,0.837,0.948,0.352,0.917,17.777
0.557,0.876,0.305,0.504,0.009,0.255,0.606,0.55,0.37,0.532,16.442
0.923,0.637,0.585,0.809,0.863,0.846,0.193,0.902,0.574,0.068,21.163
0.354,0.653,0.221,0.629,0.18,0.06,0.613,0.792,0.618,0.898,15.813
0.572,0.896,0.164,0.833,0.751,0.42,0.459,0.768,0.593,0.313,23.483
0.919,0.884,0.416,0.042,0.574,0.32,0.234,0.403,0.689,0.779,7.771
0.829,0.232,0.264,0.485,0.338,0.464,0.601,0.24,0.222,0.445,11.591
0.915,0.219,0.158,0.418,0.306,0.585,0.577,0.174,0.644,0.362,15.564
0.273,0.096,0.472,0.091,0.062,0.684,0.075,0.595,0.726,0.438,1.589
0.567,0.326,0.469,0.698,0.843,0.189,0.454,0.404,0.61,0.185,16.445
0.455,0.317,0.575,0.641,0.402,0.974,0.37,0.011,0.713,0.367,12.776
0.099,0.467,0.361,0.008,0.859,0.153,0.149,0.159,0.903,0.103,6.082
0.509,0.397,0.768,0.023,0.395,0.862,0.663,0.397,0.986,0.113,9.039
0.668,0.808,0.082,0.314,0.819,0.202,0.503,0.185,0.237,0.909,22.14
0.486,0.411,0.853,0.847,0.089,0.468,0.579,0.35,0.355,0.201,17.75
0.087,0.634,0.386,0.119,0.534,0.541,0.318,0.355,0.6,0.015,7.615
0.932,0.966,0.972,0.576,0.268,0.539,0.986,0.975,0.091,0.183,15.079
0.6,0.48,0.898,0.13,0.827,0.526,0.908,0.332,0.02,0.467,16.206
0.206,0.868,0.057,0.181,0.156,0.028,0.585,0.743,0.549,0.102,10.64
0.551,0.728,0.168,0.246,0.065,0.849,0.787,0.688,0.6,0.313,14.477
0.755,0.693,0.765,0.522,0.593,0.442,0.213,0.246,0.726,0.894,20.031
0.411,0.032,0.616,0.211,0.605,0.285,0.513,0.183,0.759,0.896,6.282
0.711,0.315,0.434,0.975,0.981,0.866,0.825,0.092,0.26,0.341,21.565
0.097,0.51,0.535,0.611,0.288,0.413,0.268,0.705,0.4,0.645,8.622
0.345,0.542,0.224,0.193,0.606,0.441,0.114,0.828,0.967,0.79,12.9
0.444,0.648,0.411,0.109,0.378,0.924,0.163,0.703,0.954,0.019,11.96
0.689,0.889,0.379,0.36,0.686,0.793,0.778,0.427,0.691,0.67,15.762
0.247,0.545,0.058,0.667,0.853,0.039,0.325,0.054,1.0,0.356,20.367
0.054,0.712,0.01,0.424,0.849,0.865,0.519,0.378,0.052,0.797,14.838
0.52,0.442,0.642,0.686,0.633,0.291,0.459,0.671,0.833,0.328,16.931
0.123,0.628,0.612,0.633,0.013,0.905,0.655,0.777,0.24,0.434,8.959
0.268,0.485,0.965,0.706,0.674,0.46,0.703,0.842,0.91,0.711,20.111
0.316,0.871,0.611,0.236,0.555,0.633,0.649,0.628,0.306,0.324,10.395
0.376,0.078,0.277,0.767,0.35,0.651,0.045,0.22,0.354,0.677,11.877
0.853,0.658,0.265,0.859,0.942,0.106,0.094,0.902,0.096,0.833,22.18
0.831,0.422,0.995,0.46,0.676,0.774,0.15,0.546,0.641,0.103,21.338
0.522,0.212,0.613,0.512,0.457,0.362,0.839,0.906,0.743,0.429,11.467
0.134,0.752,0.103,0.499,0.739,0.456,0.552,0.062,0.364,0.251,14.998
0.54,0.218,0.592,0.394,0.319,0.622,0.45,0.8,0.263,0.445,9.482
0.672,0.314,0.686,0.568,0.47,0.273,0.699,0.501,0.282,0.999,17.082
0.714,0.321,0.354,0.567,0.785,0.783,0.743,0.347,0.298,0.742,17.432
0.433,0.134,0.371,0.992,0.395,0.891,0.556,0.388,0.222,0.718,14.49
0.983,0.022,0.136,0.133,0.992,0.459,0.432,0.548,0.472,0.286,8.18
0.694,0.689,0.283,0.778,0.961,0.725,0.535,0.77,0.308,0.438,22.043
0.967,0.871,0.685,0.596,0.442,0.362,0.56,0.304,0.942,0.037,14.571
0.575,0.594,0.663,0.888,0.76,0.157,0.789,0.855,0.433,0.24,20.166
0.382,0.355,0.816,0.785,0.394,0.172,0.913,0.024,0.687,0.993,16.382
0.43,0.389,0.847,0.931,0.159,0.616,0.667,0.273,0.436,0.226,19.097
0.168,0.484,0.689,0.401,0.36,0.365,0.444,0.811,0.542,0.448,7.82
0.958,0.618,0.661,0.948,0.099,0.597,0.145,0.299,0.522,0.96,19.679
0.47,0.8,0.94,0.37,0.464,0.061,0.757,0.853,0.445,0.906,19.279
0.222,0.088,0.337,0.599,0.621,0.119,0.643,0.754,0.652,0.112,8.723
0.422,0.407,0.856,0.796,0.947,0.194,0.726,0.84,0.27,0.212,20.622
0.477,0.621,0.305,0.034,0.565,0.26,0.631,0.532,0.076,0.869,11.946
0.289,0.092,0.018,0.062,0.224,0.253,0.25,0.401,0.095,0.297,7.879
0.59,0.797,0.691,0.818,0.99,0.519,0.046,0.685,0.384,0.553,24.198
0.371,0.16,0.929,0.935,0.868,0.927,0.012,0.909,0.861,0.619,20.249
0.966,0.913,0.71,0.437,0.369,0.763,0.112,0.695,0.788,0.757,10.56
0.692,0.388,0.482,0.885,0.011,0.955,0.391,0.871,0.891,0.294,15.89
0.085,0.065,0.912,0.214,0.607,0.295,0.521,0.346,0.88,0.812,10.17
0.422,0.742,0.209,0.33,0.907,0.375,0.579,0.563,0.644,0.319,17.275
0.363,0.408,0.504,0.539,0.828,0.093,0.502,0.697,0.055,0.822,12.771
0.128,0.452,0.974,0.851,0.267,0.43,0.388,0.615,0.459,0.515,15.524
0.847,0.096,0.394,0.803,0.617,0.953,0.963,0.343,0.471,0.274,14.554
0.828,0.242,0.906,0.649,0.037,0.285,0.773,0.51,0.074,0.184,14.643
0.614,0.448,0.051,0.153,0.088,0.373,0.769,0.572,0.887,0.687,13.024
0.102,0.73,0.641,0.91,0.267,0.747,0.919,0.118,0.255,0.444,13.687
0.061,0.215,0.968,0.189,0.549,0.922,0.583,0.53,0.379,0.822,9.954
0.329,0.336,0.654,0.147,0.032,0.265,0.957,0.598,0.895,0.731,5.062
0.86,0.048,0.562,0.938,0.224,0.619,0.491,0.524,0.907,0.801,10.603
0.69,0.009,0.3,0.536,0.528,0.564,0.958,0.077,0.657,0.514,7.227
0.96,0.94,0.345,0.127,0.597,0.333,0.095,0.224,0.575,0.858,6.353
0.527,0.88,0.709,0.957,0.443,0.746,0.509,0.396,0.123,0.495,22.171
0.443,0.555,0.067,0.435,0.967,0.716,0.107,0.518,0.811,0.818,19.306
0.823,0.967,0.662,0.973,0.758,0.149,0.239,0.545,0.328,0.42,20.082
0.088,0.602,0.634,0.648,0.855,0.532,0.919,0.149,0.985,0.776,12.155
0.65,0.675,0.699,0.768,0.495,0.316,0.652,0.407,0.384,0.18,20.617
0.482,0.769,0.699,0.945,0.86,0.051,0.016,0.232,0.779,0.038,22.926
0.749,0.297,0.943,0.361,0.266,0.228,0.454,0.842,0.368,0.416,15.566
0.164,0.657,0.553,0.93,0.188,0.182,0.285,0.095,0.425,0.713,12.612
0.199,0.403,0.831,0.328,0.879,0.669,0.56,0.523,0.864,0.152,11.708
0.261,0.401,0.096,0.573,0.945,0.984,0.097,0.059,0.417,0.985,16.844
0.356,0.783,0.273,0.232,0.186,0.921,0.997,0.202,0.24,0.919,12.546
0.196,0.117,0.334,0.404,0.138,0.533,0.774,0.647,0.317,0.54,5.41
0.508,0.966,0.236,0.719,0.646,0.437,0.851,0.359,0.959,0.491,23.148
0.155,0.209,0.957,0.086,0.285,0.935,0.014,0.765,0.728,0.836,8.066
0.846,0.437,0.62,0.499,0.693,0.762,0.426,0.072,0.21,0.281,17.68
0.519,0.82,0.019,0.131,0.978,0.608,0.709,0.187,0.235,0.593,19.542
0.242,0.924,0.847,0.798,0.959,0.831,0.261,0.402,0.591,0.8,21.754
0.905,0.563,0.791,0.148,0.537,0.499,0.346,0.262,0.643,0.408,14.398
0.299,0.597,0.999,0.107,0.883,0.172,0.983,0.836,0.536,0.235,16.663
0.098,0.375,0.779,0.411,0.229,0.666,0.238,0.153,0.95,0.748,8.86
0.79,0.707,0.589,0.724,0.73,0.36,0.272,0.207,0.342,0.519,21.225
0.301,0.476,0.138,0.055,0.345,0.36,0.445,0.567,0.526,0.592,10.139
0.815,0.453,0.443,0.344,0.322,0.902,0.445,0.309,0.658,0.987,15.317
0.603,0.026,0.094,0.713,0.134,0.453,0.442,0.733,0.246,0.495,12.194
0.864,0.045,0.758,0.898,0.747,0.256,0.761,0.935,0.511,0.221,14.21
0.641,0.63,0.031,0.83,0.14,0.306,0.781,0.778,0.886,0.42,21.766
0.116,0.815,0.008,0.039,0.106,0.053,0.093,0.369,0.49,0.958,7.147
0.803,0.266,0.902,0.871,0.232,0.185,0.897,0.775,0.326,0.709,18.79
0.546,0.223,0.84,0.524,0.07,0.432,0.297,0.098,0.128,0.305,12.175
0.286,0.252,0.641,0.471,0.188,0.819,0.507,0.402,0.242,0.723,8.552
0.984,0.99,0.316,0.845,0.415,0.327,0.919,0.756,0.622,0.339,11.715
0.631,0.749,0.394,0.308,0.824,0.386,0.189,0.815,0.24,0.134,17.587
0.472,0.65,0.045,0.984,0.254,0.751,0.908,0.483,0.535,0.829,25.419
0.696,0.697,0.403,0.143,0.666,0.887,0.996,0.857,0.488,0.476,15.445
0.372,0.532,0.63,0.866,0.939,0.161,0.082,0.946,0.989,0.212,19.483
0.957,0.269,0.514,0.135,0.251,0.233,0.595,0.163,0.908,0.693,10.587
0.573,0.872,0.265,0.307,0.48,0.263,0.965,0.447,0.679,0.353,15.117
0.193,0.507,0.306,0.876,0.871,0.89,0.306,0.345,0.034,0.08,16.943
0.818,0.467,0.507,0.407,0.624,0.546,0.344,0.645,0.074,0.229,16.037
0.03,0.067,0.102,0.513,0.454,0.118,0.5,0.842,0.679,0.752,11.461
0.97,0.016,0.353,0.043,0.75,0.927,0.172,0.275,0.741,0.621,4.834
0.586,0.089,0.22,0.978,0.131,0.542,0.508,0.53,0.188,0.565,15.599
0.68,0.518,0.343,0.947,0.986,0.752,0.76,0.451,0.007,0.51,25.281
0.189,0.58,0.811,0.194,0.905,0.987,0.71,0.212,0.573,0.227,10.573
0.364,0.79,0.72,0.451,0.548,0.863,0.443,0.822,0.594,0.227,15.418
0.928,0.55,0.299,0.801,0.732,0.019,0.132,0.552,0.34,0.611,23.446
0.072,0.358,0.001,0.873,0.496,0.612,0.893,0.702,0.378,0.248,15.787
0.072,0.776,0.825,0.315,0.605,0.039,0.465,0.986,0.253,0.171,8.57
0.691,0.707,0.449,0.819,0.359,0.855,0.498,0.717,0.622,0.365,22.132
0.572,0.719,0.215,0.291,0.585,0.231,0.255,0.002,0.19,0.644,15.851
0.968,0.043,0.164,0.601,0.024,0.166,0.808,0.228,0.819,0.034,11.103
0.06,0.334,0.229,0.1,0.88,0.362,0.123,0.307,0.27,0.805,6.717
0.02,0.989,0.899,0.471,0.902,0.481,0.773,0.557,0.178,0.332,14.627
0.661,0.609,0.131,0.085,0.944,0.467,0.151,0.546,0.172,0.728,18.135
0.504,0.822,0.157,0.436,0.396,0.772,0.14,0.799,0.56,0.092,18.259
0.679,0.11,0.254,0.475,0.291,0.587,0.112,0.759,0.729,0.183,11.212
0.058,0.307,0.074,0.741,0.225,0.612,0.416,0.966,0.839,0.801,13.101
0.702,0.581,0.953,0.347,0.458,0.577,0.705,0.093,0.032,0.286,19.703
0.417,0.245,0.314,0.682,0.184,0.923,0.143,0.539,0.738,0.685,12.212
0.261,0.595,0.578,0.449,0.354,0.611,0.878,0.091,0.406,0.073,10.809
0.085,0.392,0.92,0.149,0.323,0.737,0.236,0.989,0.144,0.844,7.827
0.729,0.781,0.585,0.082,0.398,0.227,0.172,0.255,0.867,0.819,12.028
0.405,0.773,0.179,0.127,0.326,0.021,0.795,0.356,0.783,0.382,14.418
0.394,0.311,0.257,0.41,0.156,0.925,0.875,0.918,0.308,0.676,11.715
0.041,0.973,0.903,0.878,0.967,0.166,0.001,0.687,0.035,0.454,18.434
0.476,0.396,0.462,0.718,0.857,0.212,0.065,0.088,0.721,0.606,15.166
0.92,0.265,0.312,0.014,0.944,0.537,0.717,0.394,0.569,0.251,13.403
0.017,0.987,0.191,0.629,0.151,0.921,0.261,0.089,0.264,0.201,10.73
0.613,0.581,0.18,0.918,0.928,0.563,0.333,0.207,0.026,0.911,24.625
0.589,0.97,0.855,0.512,0.638,0.814,0.058,0.024,0.065,0.782,22.241
0.041,0.071,0.652,0.634,0.792,0.165,0.188,0.775,0.445,0.873,10.846
0.997,0.286,0.553,0.342,0.691,0.898,0.701,0.252,0.417,0.624,15.078
0.261,0.44,0.855,0.822,0.708,0.821,0.688,0.105,0.115,0.453,18.619
0.751,0.13,0.678,0.477,0.589,0.391,0.733,0.321,0.52,0.835,9.845
0.27,0.669,0.816,0.374,0.492,0.059,0.94,0.411,0.603,0.803,15.263
0.247,0.229,0.073,0.121,0.511,0.134,0.015,0.372,0.462,0.855,7.898
0.897,0.64,0.743,0.061,0.263,0.295,0.204,0.891,0.955,0.174,13.196
0.337,0.043,0.408,0.688,0.506,0.814,0.568,0.11,0.385,0.375,11.65
0.046,0.072,0.016,0.676,0.112,0.197,0.755,0.692,0.704,0.215,14.223
0.986,0.061,0.993,0.491,0.757,0.943,0.142,0.085,0.656,0.676,14.555
0.828,0.684,0.383,0.237,0.222,0.966,0.192,0.291,0.726,0.351,12.649
0.696,0.22,0.232,0.557,0.441,0.085,0.207,0.521,0.842,0.378,14.271
0.296,0.426,0.371,0.213,0.527,0.338,0.541,0.32,0.879,0.81,10.056
0.963,0.966,0.944,0.843,0.212,0.105,0.099,0.635,0.627,0.662,14.368
0.018,0.209,0.902,0.466,0.455,0.079,0.601,0.399,0.598,0.933,11.573
0.56,0.936,0.436,0.153,0.225,0.263,0.141,0.002,0.183,0.069,11.592
0.372,0.789,0.014,0.33,0.143,0.198,0.676,0.111,0.335,0.261,16.716
0.505,0.319,0.154,0.181,0.641,0.996,0.242,0.6,0.878,0.534,14.428
0.685,0.142,0.393,0.106,0.238,0.402,0.614,0.902,0.304,0.834,4.5
0.138,0.934,0.11,0.335,0.271,0.691,0.114,0.963,0.296,0.1,10.597
0.005,0.389,0.074,0.77,0.046,0.267,0.913,0.112,0.079,0.536,11.315
0.36,0.315,0.007,0.392,0.505,0.77,0.47,0.05,0.068,0.722,15.017
0.997,0.114,0.498,0.383,0.368,0.569,0.506,0.558,0.109,0.996,9.75
0.53,1.0,0.617,0.288,0.98,0.641,0.4,0.879,0.536,0.992,17.71
0.292,0.785,0.992,0.216,0.54,0.588,0.808,0.181,0.289,0.367,16.6
0.737,0.297,0.05,0.935,0.128,0.18,0.296,0.386,0.677,0.707,20.321
0.839,0.99,0.448,0.622,0.596,0.631,0.635,0.336,0.758,0.281,14.584
0.436,0.098,0.969,0.058,0.938,0.176,0.203,0.199,0.642,0.571,11.518
0.341,0.536,0.691,0.436,0.346,0.666,0.562,0.568,0.957,0.031,12.686
0.464,0.477,0.843,0.129,0.388,0.728,0.418,0.094,0.361,0.021,10.024
0.189,0.492,0.176,0.135,0.498,0.88,0.118,0.125,0.356,0.37,9.566
0.889,0.825,0.109,0.826,0.908,0.737,0.422,0.962,0.916,0.056,22.202
0.45,0.459,0.427,0.8,0.145,0.98,0.43,0.15,0.615,0.38,15.948
0.807,0.251,0.812,0.866,0.224,0.236,0.761,0.217,0.183,0.076,16.991
0.982,0.571,0.713,0.605,0.9,0.718,0.434,0.248,0.372,0.658,18.752
0.586,0.746,0.056,0.056,0.276,0.886,0.275,0.314,0.336,0.487,15.891
0.478,0.868,0.803,0.088,0.567,0.667,0.405,0.921,0.67,0.947,15.296
0.47,0.536,0.368,0.569,0.187,0.253,0.004,0.527,0.44,0.84,14.839
0.881,0.657,0.308,0.556,0.034,0.469,0.934,0.003,0.029,0.862,16.146
0.738,0.36,0.257,0.276,0.17,0.996,0.41,0.216,0.081,0.334,12.913
0.989,0.7,0.014,0.174,0.854,0.917,0.257,0.853,0.267,0.762,17.976
0.275,0.501,0.04,0.251,0.337,0.506,0.852,0.912,0.609,0.576,13.36
0.311,0.818,0.958,0.177,0.522,0.015,0.352,0.921,0.575,0.185,16.097
0.963,0.463,0.065,0.413,0.836,0.915,0.108,0.569,0.477,0.115,22.647
0.431,0.006,0.073,0.047,0.397,0.119,0.675,0.498,0.958,0.082,5.365
0.788,0.124,0.789,0.098,0.287,0.027,0.994,0.209,0.333,0.444,6.9
0.547,0.945,0.517,0.804,0.415,0.263,0.836,0.496,0.376,0.833,19.956
0.232,0.544,0.739,0.199,0.543,0.271,0.124,0.675,0.799,0.18,7.982
0.048,0.011,0.977,0.985,0.267,0.452,0.02,0.256,0.653,0.65,17.788
0.958,0.16,0.509,0.645,0.478,0.155,0.924,0.082,0.202,0.195,14.788
0.826,0.974,0.844,0.427,0.692,0.443,0.585,0.44,0.141,0.892,15.542
0.842,0.891,0.535,0.893,0.543,0.256,0.553,0.725,0.395,0.454,20.602
0.105,0.102,0.991,0.943,0.47,0.734,0.863,0.664,0.383,0.458,14.871
0.372,0.629,0.614,0.973,0.941,0.384,0.959,0.73,0.854,0.946,20.876
0.002,0.25,0.286,0.639,0.647,0.671,0.413,0.924,0.587,0.011,11.395
0.182,0.731,0.011,0.082,0.322,0.289,0.975,0.44,0.367,0.581,12.628
0.386,0.014,0.699,0.692,0.758,0.566,0.599,0.244,0.305,0.333,12.96
0.361,0.543,0.805,0.792,0.651,0.127,0.176,0.34,0.006,0.145,17.406
0.406,0.183,0.705,0.309,0.285,0.831,0.403,0.421,0.93,0.419,6.92
0.698,0.419,0.57,0.71,0.647,0.007,0.093,0.268,0.511,0.907,16.702
0.431,0.207,0.113,0.133,0.568,0.871,0.25,0.442,0.854,0.594,11.213
0.352,0.5,0.78,0.798,0.416,0.032,0.781,0.74,0.075,0.063,16.494
0.11,0.12,0.612,0.88,0.867,0.003,0.868,0.186,0.13,0.677,12.814
0.945,0.128,0.977,0.721,0.27,0.118,0.474,0.058,0.022,0.058,15.692
0.994,0.796,0.519,0.793,0.09,0.082,0.313,0.341,0.919,0.414,14.124
0.961,0.954,0.811,0.491,0.148,0.133,0.655,0.921,0.116,0.361,10.372
0.179,0.074,0.298,0.028,0.451,0.87,0.809,0.106,0.705,0.73,3.395
0.65,0.22,0.86,0.987,0.669,0.611,0.915,0.805,0.637,0.598,20.49
0.635,0.103,0.42,0.112,0.101,0.522,0.681,0.534,0.682,0.387,2.952
0.296,0.796,0.166,0.497,0.335,0.461,0.83,0.979,0.661,0.049,14.624
0.134,0.707,0.717,0.123,0.592,0.823,0.949,0.081,0.262,0.333,8.526
0.082,0.961,0.175,0.124,0.993,0.685,0.162,0.251,0.158,0.378,10.547
0.685,0.067,0.511,0.737,0.346,0.778,0.979,0.221,0.559,0.821,9.713
0.945,0.097,0.743,0.893,0.77,0.877,0.792,0.718,0.365,0.733,18.078
0.304,0.318,0.134,0.075,0.428,0.615,0.578,0.388,0.989,0.323,8.9
0.54,0.197,0.19,0.923,0.439,0.105,0.683,0.243,0.309,0.412,17.16
0.458,0.971,0.675,0.25,0.826,0.53,0.563,0.598,0.777,0.431,17.158
0.032,0.987,0.974,0.252,0.21,0.384,0.634,0.109,0.25,0.009,8.762
0.692,0.785,0.758,0.848,0.199,0.576,0.107,0.078,0.328,0.589,18.881
0.127,0.212,0.017,0.589,0.265,0.547,0.192,0.147,0.428,0.558,13.341
0.28,0.623,0.359,0.699,0.325,0.145,0.727,0.448,0.943,0.774,14.739
0.154,0.435,0.278,0.336,0.604,0.862,0.285,0.951,0.795,0.568,9.71
0.802,0.373,0.202,0.205,0.565,0.74,0.083,0.137,0.566,0.876,15.917
0.245,0.309,0.182,0.405,0.207,0.541,0.661,0.491,0.427,0.49,10.074
0.29,0.281,0.102,0.813,0.807,0.434,0.714,0.995,0.824,0.916,17.357
0.535,0.129,0.327,0.724,0.225,0.71,0.949,0.613,0.413,0.028,12.057
0.773,0.63,0.613,0.565,0.838,0.254,0.846,0.404,0.483,0.652,21.144
0.585,0.146,0.003,0.996,0.539,0.684,0.767,0.339,0.611,0.627,20.299
0.111,0.217,0.43,0.328,0.139,0.768,0.081,0.021,0.956,0.44,3.757
0.941,0.666,0.667,0.971,0.701,0.034,0.747,0.494,0.623,0.391,22.463
0.695,0.374,0.317,0.486,0.151,0.878,0.167,0.746,0.124,0.663,13.76
0.657,0.722,0.51,0.435,0.251,0.101,0.344,0.964,0.32,0.015,16.281
0.514,0.509,0.494,0.218,0.22,0.643,0.048,0.263,0.616,0.015,9.975
0.973,0.674,0.227,0.135,0.756,0.4,0.432,0.478,0.612,0.403,16.233
0.841,0.602,0.298,0.318,0.85,0.664,0.505,0.34,0.382,0.4,18.281
0.894,0.885,0.815,0.492,0.67,0.856,0.396,0.027,0.998,0.679,16.93
0.959,0.028,0.372,0.555,0.619,0.133,0.016,0.275,0.808,0.191,9.005
0.333,0.96,0.104,0.566,0.831,0.352,0.594,0.609,0.457,0.688,22.364
0.641,0.89,0.505,0.658,0.503,0.945,0.636,0.185,0.898,0.766,18.049
0.339,0.468,0.089,0.069,0.498,0.294,0.67,0.914,0.704,0.571,10.871
0.564,0.772,0.56,0.052,0.297,0.409,0.874,0.505,0.47,0.834,11.537
0.792,0.6,0.681,0.881,0.096,0.551,0.468,0.525,0.905,0.538,21.04
0.815,0.423,0.665,0.335,0.668,0.764,0.676,0.699,0.144,0.163,14.854
0.929,0.165,0.188,0.607,0.907,0.785,0.22,0.531,0.704,0.727,15.295
0.817,0.649,0.72,0.253,0.036,0.358,0.684,0.466,0.485,0.516,16.461
0.431,0.104,0.453,0.952,0.474,0.134,0.783,0.786,0.183,0.135,13.967
0.117,0.192,0.907,0.454,0.262,0.125,0.116,0.59,0.78,0.461,9.299
0.94,0.424,0.66,0.43,0.597,0.933,0.722,0.737,0.002,0.326,18.07
0.403,0.505,0.174,0.779,0.2,0.125,0.855,0.507,0.12,0.777,16.85
0.131,0.59,0.676,0.448,0.399,0.869,0.996,0.535,0.864,0.307,10.092
0.102,0.27,0.541,0.908,0.455,0.112,0.133,0.502,0.923,0.169,12.523
0.569,0.583,0.512,0.818,0.706,0.995,0.695,0.883,0.107,0.74,20.33
0.194,0.762,0.42,0.399,0.342,0.791,0.636,0.899,0.393,0.491,9.144
0.978,0.49,0.628,0.646,0.092,0.833,0.781,0.322,0.468,0.137,18.07
0.754,0.468,0.371,0.38,0.693,0.668,0.858,0.745,0.986,0.011,15.997
0.002,0.086,0.228,0.796,0.383,0.654,0.227,0.998,0.241,0.37,10.484
0.456,0.313,0.248,0.983,0.274,0.279,0.646,0.827,0.718,0.372,15.124
0.113,0.505,0.24,0.068,0.885,0.209,0.369,0.63,0.307,0.494,8.289
0.12,0.633,0.855,0.299,0.043,0.202,0.397,0.543,0.152,0.236,8.621
0.879,0.841,0.314,0.756,0.03,0.809,0.836,0.948,0.179,0.976,16.056
