x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
4.65747,-12.2458,red,-6.12288,0.0860874,-7.41709,yes,normal,124.223,1031,-2.75962
-0.190478,-13.3365,brown,-6.66826,-0.952737,-28.162,yes,normal,286.389,1059,-28.3525
-0.271384,-10.2581,brown,-5.12904,0.405723,-14.9426,no,normal,411.643,1111,-15.214
-1.68554,-12.9818,brown,-6.49088,0.378995,-7.70455,no,normal,480.758,1128,-9.39009
-4.93423,-12.4091,red,-6.20454,0.223914,-24.2094,no,normal,252.589,1198,-29.1436
4.60193,-12.465,red,2.30097,-0.223104,10.7621,no,normal,178.833,1090,2.30097
4.72647,-12.2545,brown,2.36323,0.27095,0.404417,no,normal,468.437,1176,2.36323
0.802525,-10.4666,brown,-5.2333,-0.534275,-5.6456,yes,normal,198.624,1081,-4.84307
-4.88649,-11.8355,brown,-5.91775,0.203459,-17.5293,no,normal,443.232,1196,-22.4158
2.02722,-12.5371,brown,-6.26855,-0.681363,-16.5271,no,normal,182.188,1071,-14.4998
0.639431,-10.9964,red,-5.49822,-0.708753,-24.6433,no,normal,307.542,1182,-24.0039
-2.41908,-11.8806,brown,-1.20954,0.112576,-4.72745,yes,normal,223.241,1099,-7.14653
-4.79455,-13.2686,red,-6.63431,-0.654828,-29.9568,no,normal,243.425,1039,-34.7513
-2.25442,-13.4968,red,-6.74839,-0.142623,-5.88654,no,normal,390.534,1062,-8.14096
2.79838,-12.8474,brown,-6.4237,-0.798306,-19.1053,yes,normal,493.754,1003,-16.3069
4.48969,-14.8114,brown,-7.40569,-0.88087,-4.17742,no,normal,487.393,1030,0.312264
-0.111818,-14.3396,brown,-0.0559091,-0.936723,-0.101614,yes,normal,106.735,1129,-0.213432
2.17099,-10.3761,brown,-5.18804,-0.992313,-25.4884,no,normal,464.186,1088,-23.3174
4.47608,-11.991,red,-5.99552,-0.855757,-26.0916,no,normal,437.153,1050,-21.6156
3.60834,-14.6658,green,-7.3329,-0.600403,-22.7388,no,normal,495.522,1128,-19.1304
-4.6092,-10.4053,brown,-5.20265,0.416601,-15.4475,yes,normal,120.06,1164,-20.0567
0.322651,-14.907,green,0.161325,0.72747,0.118812,no,large,330.656,1151,0.161325
-0.475415,-12.271,red,-6.13551,0.48967,-7.85291,no,normal,469.375,1124,-8.32833
2.16889,-10.875,red,-5.4375,-0.635043,-6.91263,no,normal,444.671,1158,-4.74374
-0.491754,-12.3845,red,-6.19225,-0.831515,-7.74526,yes,normal,139.146,1195,-8.23701
2.89449,-12.8185,red,-6.40923,-0.948653,-14.4055,no,normal,342.246,1117,-11.511
-3.32619,-13.1101,red,-6.55507,-0.381203,-26.8628,no,normal,421.356,1085,-30.189
4.04863,-10.6766,green,-5.33831,-0.92483,-3.69867,yes,normal,495.347,1181,0.349962
-4.61031,-12.153,red,-2.30515,-0.750543,-1.27564,yes,normal,480.593,1144,-5.88595
-2.99327,-10.8622,brown,-1.49663,-0.54115,-7.29587,no,normal,241.783,1118,-10.2891
3.17872,-10.7482,red,-5.37412,-0.843286,-1.7021,no,normal,226.372,1199,1.47662
-4.32008,-14.4196,brown,-7.20981,0.896034,-28.8233,yes,large,274.797,1134,-2.16004
-2.1672,-14.1977,red,-7.09884,0.321695,-26.1188,yes,normal,407.208,1156,-28.286
2.39747,-14.8368,brown,-7.4184,0.187555,-17.5277,yes,normal,357.998,1141,-15.1303
-3.41939,-12.2202,brown,-1.70969,0.868805,-8.42856,yes,large,145.471,1143,-1.70969
-3.93182,-12.8072,red,-6.40362,-0.933254,-7.01329,no,normal,427.491,1005,-10.9451
2.00828,-13.5144,red,-6.75722,-0.62929,-1.30442,no,normal,383.889,1166,0.703861
3.931,-11.8887,brown,-5.94436,-0.42617,-23.7703,no,normal,353.005,1165,-19.8393
4.47657,-14.6104,brown,2.23828,-0.662441,10.2897,yes,normal,260.895,1073,1.0
-3.39365,-11.4385,brown,-5.71926,0.257793,-4.83343,no,normal,491.778,1186,-8.22708
-3.05491,-10.6635,red,-5.33175,-0.470458,-18.087,no,normal,147.506,1101,-21.1419
3.41497,-14.0504,green,1.70749,0.311923,0.585156,no,normal,474.24,1115,1.70749
3.04354,-12.6023,brown,-6.30113,0.279629,-0.0302136,no,normal,458.254,1151,1.52177
4.33647,-10.966,brown,-5.48302,-0.175166,-2.10059,no,normal,479.279,1101,2.16823
-1.93439,-10.6367,brown,-5.31834,-0.247955,-3.46513,no,normal,492.795,1181,-5.39952
0.141148,-14.2849,brown,0.0705739,-0.818861,0.236486,yes,normal,433.418,1197,0.0705739
-1.63148,-13.9206,brown,-6.96031,-0.35677,-4.7766,yes,normal,498.808,1096,-6.40808
-0.944227,-10.5037,brown,-5.25183,-0.0704648,-10.5694,no,normal,162.82,1000,-11.5137
1.92803,-10.4389,brown,-5.21944,-0.456996,-15.2232,no,normal,385.037,1051,-13.2952
1.1339,-11.2788,brown,-5.63939,-0.64688,-7.74619,no,normal,366.185,1180,-6.61229
0.596032,-14.7548,green,-7.37742,0.877434,-0.82779,no,large,223.849,1133,0.298016
1.06205,-10.0556,brown,-5.02781,-0.980345,-15.3864,no,normal,389.114,1062,-14.3243
-0.0519372,-10.2464,brown,-0.0259686,0.539766,-0.070092,no,large,361.735,1158,-0.0259686
0.60769,-14.8033,brown,-7.40166,0.349017,-15.7678,no,normal,365.375,1080,-15.1601
-4.77763,-13.8882,brown,-6.9441,0.392777,-11.6766,yes,normal,257.138,1131,-16.4542
4.20504,-10.2306,red,-5.11531,-0.98855,-0.658086,no,normal,290.542,1191,2.10252
3.67753,-13.0197,brown,-6.50986,-0.0394042,-0.361975,yes,normal,192.167,1046,1.83877
-3.57263,-13.6755,brown,-1.78632,-0.506989,-2.72278,no,normal,112.226,1191,-6.29541
-2.34537,-10.3505,brown,-5.17526,0.206297,-17.5709,no,normal,329.957,1023,-19.9163
4.10669,-13.8723,green,-6.93613,0.333362,-17.9268,yes,normal,287.589,1174,-13.8201
-3.11988,-14.0906,brown,-7.04528,-0.41764,-8.09435,yes,normal,406.437,1173,-11.2142
4.47399,-12.1868,brown,-6.09339,0.802483,-16.4826,no,large,120.012,1094,2.23699
0.145998,-14.747,brown,-7.3735,0.866408,-14.7801,yes,large,436.989,1147,0.0729992
3.52087,-12.9142,brown,1.76044,-0.972088,3.66937,no,normal,464.544,1152,1.76044
3.25173,-12.4197,red,-6.20984,0.0980581,-12.3719,no,normal,302.757,1128,-9.12018
1.25386,-10.4519,brown,-5.22595,-0.387284,-3.75093,no,normal,436.561,1179,-2.49707
-4.45695,-11.2857,brown,-5.64284,0.453488,-6.31632,no,normal,164.559,1074,-10.7733
-3.5643,-14.523,brown,-7.2615,0.261151,-35.7732,no,normal,193.271,1073,-39.3375
-0.632796,-12.0413,brown,-0.316398,0.069598,-0.657154,no,normal,331.242,1038,-1.28995
-2.99045,-13.6357,red,-6.81787,0.0701664,-6.85355,no,normal,173.77,1131,-9.844
-1.21915,-13.9992,brown,-0.609576,0.503567,-1.2856,no,large,260.908,1176,-0.609576
1.87004,-11.3818,brown,0.93502,-0.668543,3.73159,yes,normal,351.85,1189,0.93502
-0.242219,-14.8301,red,-0.121109,-0.531171,-0.376241,no,normal,417.699,1148,-0.61846
4.81682,-13.9515,brown,-6.97576,0.198851,-23.6677,no,normal,156.148,1062,-18.8509
-2.56322,-11.7924,brown,-1.28161,0.215206,-2.87552,no,normal,448.632,1047,-5.43874
1.42907,-14.012,brown,-7.006,0.683065,-4.88691,no,large,226.779,1073,0.714533
-2.74389,-12.0281,brown,-6.01403,0.42822,-0.796291,yes,normal,101.55,1064,-3.54018
-3.01873,-11.2025,brown,-5.60123,0.690007,-19.7473,no,large,239.786,1120,-1.50937
1.932,-10.8002,brown,-5.40008,-0.656723,-19.3388,yes,normal,177.107,1191,-17.4068
2.20716,-13.8745,green,-6.93727,0.625878,-26.2588,no,large,224.214,1078,1.10358
0.693117,-12.7629,green,-6.38143,-0.238697,-7.9792,no,normal,221.555,1163,-7.28608
1.0541,-14.1862,red,-7.09309,0.093343,-26.3622,yes,normal,356.614,1081,-25.3081
-3.49844,-13.6502,red,-6.82511,0.126543,-3.67077,no,normal,480.823,1166,-7.16922
-1.09405,-14.4495,brown,-7.22476,0.605378,-32.7979,no,large,138.594,1041,-0.547024
-3.6503,-13.8902,brown,-1.82515,-0.846485,-9.07457,no,normal,111.419,1167,-12.7249
-2.08054,-13.3661,brown,-1.04027,0.0428778,-1.22714,no,normal,199.804,1023,-3.30768
-2.96122,-12.7877,brown,-1.48061,-0.357742,-2.52837,yes,normal,138.099,1055,-5.48958
-4.80886,-10.1143,brown,-2.40443,-0.0284042,-0.694303,yes,normal,174.422,1096,-5.50317
-2.29367,-10.6533,brown,-5.32666,0.185194,-16.1093,no,normal,466.555,1132,-18.4029
-4.67146,-11.7567,brown,-5.87836,0.248603,-17.6855,no,normal,344.061,1112,-22.357
-0.653101,-12.9896,brown,-6.4948,0.241848,-8.26778,no,normal,224.167,1159,-8.92088
-0.497686,-14.0678,red,-7.03389,0.570686,-28.9831,yes,large,107.1,1195,-0.248843
2.62523,-12.0257,brown,-6.01285,0.203747,-13.971,no,normal,337.966,1028,-11.3458
-1.69043,-10.6826,brown,-0.845217,0.90943,-4.22132,yes,large,231.345,1176,-0.845217
-4.70846,-12.9939,brown,-6.49693,-0.298657,-26.9868,no,normal,445.359,1086,-31.6953
-2.72677,-11.4433,red,-5.72164,-0.130093,-4.28748,no,normal,192.035,1032,-7.01425
0.307735,-10.0017,red,-5.00087,-0.880704,-8.31484,no,normal,233.235,1187,-8.0071
-3.07788,-12.9607,brown,-1.53894,0.716831,-3.79276,no,large,150.804,1101,-1.53894
-1.74528,-12.527,brown,-6.26351,0.513132,-24.2073,no,large,440.471,1114,-0.872641
-1.75589,-14.6791,brown,-7.33955,-0.450302,-27.976,yes,normal,185.611,1059,-29.7319
-3.11889,-12.0556,brown,-6.0278,0.801348,-12.674,yes,large,355.874,1128,-1.55944
-1.52899,-10.051,red,-5.02549,0.174008,-1.14001,no,normal,223.599,1132,-2.66899
-2.95611,-14.3913,brown,-7.19567,0.851479,-29.2676,no,large,205.106,1129,-1.47805
-0.804216,-10.8731,red,-5.43654,0.0418287,-5.78912,yes,normal,395.843,1156,-6.59334
-4.99976,-10.7318,brown,-5.3659,0.0371078,-21.3217,no,normal,276.508,1131,-26.3215
-3.39227,-13.6845,red,-1.69613,-0.437179,-3.03428,no,normal,385.699,1200,-6.42654
1.853,-13.3373,red,-6.66867,-0.622648,-8.55603,yes,normal,391.396,1199,-6.70303
-2.35636,-14.1982,brown,-7.0991,-0.547798,-21.1053,no,normal,154.724,1094,-23.4617
0.0878489,-10.4904,green,-5.2452,0.124187,-8.87486,yes,normal,308.429,1106,-8.78701
1.93386,-10.2197,brown,-5.10986,0.295512,-3.55781,no,normal,444.055,1122,-1.62394
4.28291,-10.6134,green,-5.30668,-0.879661,-5.48727,no,normal,173.593,1086,-1.20436
3.53634,-10.1459,red,-5.07296,0.0929689,-3.10189,no,normal,421.557,1174,0.434448
3.51944,-14.504,red,-7.25202,-0.69035,-19.5541,no,normal,422.86,1083,-16.0347
1.26302,-14.8345,brown,-7.41727,0.751829,-22.1588,no,large,352.528,1173,0.631511
-2.12489,-10.2111,red,-5.10554,0.853672,-19.065,no,large,485.985,1082,-1.06244
1.59767,-10.9768,green,-5.48842,-0.476278,-0.608916,no,normal,366.569,1018,0.798834
0.603416,-11.0041,red,-5.50204,0.0102277,-17.1156,no,normal,439.193,1190,-16.5122
1.78612,-11.2364,brown,-5.61822,-0.721048,-23.2372,no,normal,299.499,1197,-21.4511
-3.06344,-10.4671,brown,-5.23353,0.714826,-9.53897,no,large,313.848,1195,-1.53172
-4.5145,-13.1967,red,-2.25725,-0.507438,-1.3781,yes,normal,297.232,1153,-5.8926
4.297,-11.5162,brown,-5.75809,-0.963373,-8.22932,no,normal,405.851,1154,-3.93232
1.02388,-10.5088,brown,-5.25442,0.987856,-2.18704,no,large,382.14,1188,0.511939
3.95926,-14.7678,red,-7.38391,-0.163227,-17.9813,no,normal,383.347,1104,-14.0221
4.96811,-14.8483,red,-7.42413,-0.569841,-34.6983,no,normal,339.566,1137,-29.7302
-3.44599,-11.3382,brown,-5.66912,-0.793676,-3.00401,no,normal,412.324,1084,-6.45
2.23407,-12.9054,red,-6.45272,-0.760302,-7.24907,no,normal,389.027,1092,-5.015
2.56164,-10.774,brown,-5.38699,-0.775098,-17.1172,no,normal,396.332,1080,-14.5555
-0.628621,-10.5724,brown,-5.28618,0.708942,-8.52419,no,large,220.165,1092,-0.31431
-0.261962,-10.6317,brown,-0.130981,0.68386,-0.180562,yes,large,222.11,1066,-0.130981
4.41627,-10.9342,brown,-5.46708,0.267308,-13.4215,no,normal,497.357,1124,-9.0052
3.96114,-10.6763,brown,1.98057,0.98387,4.15823,no,large,144.581,1059,1.98057
0.293776,-14.9917,brown,0.146888,-0.550975,0.45478,no,normal,276.603,1032,0.146888
-3.15954,-10.7708,red,-5.3854,0.734893,-24.5638,no,large,439.514,1184,-1.57977
-2.12468,-12.7374,red,-6.36869,0.674111,-5.78694,yes,large,338.732,1125,-1.06234
0.000317881,-11.5626,brown,0.000158941,-0.805436,0.000695281,no,normal,312.153,1120,0.000158941
-0.223806,-10.4305,brown,-5.21526,-0.00435512,-0.840879,no,normal,423.569,1188,-1.06468
1.96304,-12.4561,brown,0.98152,0.938453,2.6622,no,large,310.663,1168,0.98152
3.04315,-12.9463,green,-6.47315,0.519295,-3.15131,no,large,329.42,1128,1.52157
-4.09796,-12.1488,red,-2.04898,0.687555,-5.17041,no,large,107.932,1023,-2.04898
-4.56758,-14.9798,red,-7.48988,0.101365,-8.0798,yes,normal,335.714,1124,-12.6474
-2.55443,-14.8476,brown,-1.27721,0.289171,-1.98875,no,normal,115.563,1166,-4.54318
1.84489,-11.1256,brown,-5.56278,0.433585,-21.195,no,normal,287.848,1100,-19.3501
2.71146,-13.9136,green,-6.95678,0.843243,-24.8519,yes,large,452.535,1028,1.35573
4.53567,-10.1358,red,-5.06792,-0.216154,-10.6662,no,normal,284.545,1176,-6.13049
-1.46002,-11.5927,red,-5.79634,0.23307,-22.9528,no,normal,382.869,1133,-24.4128
-3.77391,-14.6059,red,-1.88696,0.914403,-8.63634,no,large,315.948,1052,-1.88696
3.34858,-14.8975,red,-7.44875,-0.810764,-9.8005,yes,normal,281.033,1138,-6.45192
-3.68109,-13.3074,brown,-1.84055,-0.76664,-2.85303,no,normal,280.353,1174,-6.53412
2.87284,-13.1436,brown,-6.57178,-0.00598879,-3.10162,no,normal,120.636,1041,-0.228779
-2.7389,-13.9803,red,-6.99016,0.867129,-31.679,no,large,179.47,1020,-1.36945
-4.70493,-12.4484,red,-6.22422,-0.213745,-4.11019,no,normal,206.419,1009,-8.81512
3.35341,-11.3075,green,1.67671,-0.63979,0.878917,no,normal,298.527,1181,1.67671
4.9595,-11.7782,green,-5.88911,-0.121688,-24.9482,no,normal,280.672,1099,-19.9887
2.32248,-10.3882,brown,-5.19409,-0.0662925,-18.5649,no,normal,128.254,1098,-16.2425
-2.87928,-10.1794,red,-5.08971,0.102362,-19.3755,no,normal,103.719,1133,-22.2548
-2.46818,-10.2223,brown,-5.11114,0.637443,-21.9608,no,large,422.77,1132,-1.23409
-4.66214,-14.1585,brown,-7.07923,-0.109213,-19.8923,no,normal,305.566,1062,-24.5544
1.41077,-11.4853,brown,0.705384,-0.327958,0.683077,yes,normal,402.498,1092,0.705384
0.561164,-11.1307,red,0.280582,0.801123,0.586791,no,large,426.054,1151,0.280582
2.24299,-13.6234,red,1.1215,0.0740749,2.21368,no,normal,125.725,1077,1.1215
-3.99928,-12.1247,brown,-6.06234,-0.0392125,-5.9022,no,normal,413.09,1006,-9.90148
-1.08641,-14.5492,brown,-0.543207,0.879001,-2.67514,yes,large,364.22,1163,-0.543207
4.5346,-12.3749,green,-6.18744,0.0494934,-28.5524,no,normal,418.523,1060,-24.0178
4.74952,-11.4222,brown,-5.71111,-0.871462,-13.7296,no,normal,422.372,1076,-8.98005
-0.265748,-14.1451,red,-7.07253,-0.470833,-23.1098,no,normal,178.749,1187,-23.3755
-0.535448,-10.4691,brown,-0.267724,-0.461997,-0.163212,yes,normal,373.136,1068,-0.69866
0.636062,-11.1072,green,0.318031,0.740237,0.279839,no,large,147.368,1192,0.318031
0.990964,-10.5946,brown,-5.2973,-0.859767,-2.48151,no,normal,480.993,1172,-1.49054
-4.94124,-14.8996,brown,-7.44978,0.583793,-7.69435,no,large,272.937,1003,-2.47062
4.08277,-14.0108,brown,2.04139,0.225455,6.03271,no,normal,350.192,1001,2.04139
0.813702,-10.4929,brown,0.406851,-0.393972,0.346626,no,normal,189.233,1162,0.406851
4.22758,-14.7446,brown,2.11379,0.3954,8.05484,no,normal,102.445,1116,2.11379
4.4029,-12.1963,brown,-6.09814,0.366499,-29.8271,no,normal,292.078,1073,-25.4242
-0.395881,-14.3908,brown,-7.1954,-0.0345318,-15.7593,yes,normal,447.813,1189,-16.1552
2.55088,-14.5119,green,-7.25594,-0.14573,-35.5176,no,normal,417.897,1061,-32.9667
1.45147,-11.005,brown,-5.5025,-0.691516,-0.279332,no,normal,189.795,1126,0.725736
-4.62024,-14.4707,brown,-7.23533,0.574944,-9.38507,yes,large,420.285,1044,-2.31012
4.53145,-14.374,red,-7.18699,-0.964374,-2.3204,yes,normal,246.233,1055,2.21105
-3.34091,-14.3936,brown,-1.67045,-0.511792,-1.20283,no,normal,443.49,1156,-4.54374
2.69078,-14.4447,brown,-7.22237,-0.956628,-19.2981,no,normal,404.963,1096,-16.6073
3.2228,-14.2166,brown,-7.10828,-0.784663,-10.9602,yes,normal,273.999,1171,-7.73736
-4.08044,-13.5415,brown,-6.77073,0.831791,-8.05839,yes,large,190.976,1038,-2.04022
3.57026,-10.5168,brown,-5.25839,-0.707899,-4.57001,no,normal,253.745,1012,-0.999752
-2.44391,-11.6258,brown,-5.81292,0.0289468,-2.01559,no,normal,332.364,1074,-4.4595
-1.39106,-10.5778,red,-5.28891,-0.228574,-21.8461,no,normal,229.555,1060,-23.2372
-4.7564,-13.7976,brown,-6.89882,-0.168342,-34.4552,yes,normal,464.449,1118,-39.2116
-0.412709,-11.0133,red,-5.50664,-0.996252,-8.79495,yes,normal,164.688,1176,-9.20765
-0.405409,-11.1741,brown,-0.202704,0.411567,-0.166857,no,normal,470.75,1177,-0.572266
2.37814,-14.0021,red,1.18907,-0.368343,1.33725,no,normal,303.435,1127,1.18907
4.79152,-12.6207,green,-6.31037,-0.890971,-26.0499,no,normal,243.821,1143,-21.2584
-2.69193,-14.5159,brown,-7.25795,0.145587,-24.3989,no,normal,477.338,1089,-27.0908
-3.95636,-10.9333,red,-5.46664,0.0643952,-2.09551,no,normal,417.608,1139,-6.05187
3.5367,-10.6579,brown,-5.32894,-0.368339,-15.6086,yes,normal,287.347,1090,-12.0719
0.907499,-11.2136,brown,-5.60679,0.234248,-5.66785,no,normal,382.6,1099,-4.76035
4.1052,-12.5933,green,2.0526,0.323836,0.467083,no,normal,460.684,1043,2.0526
-4.60139,-10.9773,brown,-5.48867,-0.336722,-21.8806,no,normal,446.223,1200,-26.482
-4.8487,-12.5019,red,-6.25097,-0.379059,-13.4341,no,normal,364.034,1130,-18.2828
-4.24251,-12.6399,brown,-6.31996,0.609428,-9.8673,yes,large,384.016,1027,-2.12125
-4.67025,-13.9034,brown,-6.95168,-0.85149,-5.31525,yes,normal,216.368,1062,-9.9855
-1.9301,-14.307,brown,-7.15348,-0.62306,-21.406,no,normal,316.48,1175,-23.3361
3.7537,-11.2589,green,1.87685,0.937302,7.75855,no,large,319.967,1029,1.87685
4.23939,-14.1167,green,-7.05837,-0.377409,-14.9406,no,normal,254.775,1064,-10.7012
-4.46747,-13.8504,brown,-6.92522,-0.37222,-21.0923,no,normal,348.144,1092,-25.5598
-0.986802,-14.4931,brown,-0.493401,0.386519,-1.25643,no,normal,382.152,1169,-2.24323
-0.287399,-14.3581,brown,-7.17906,-0.0685843,-8.91495,yes,normal,202.526,1066,-9.20235
-2.60152,-12.4456,brown,-6.22281,0.281219,-23.1822,no,normal,198.607,1152,-25.7837
3.61037,-14.3651,brown,-7.18257,0.775394,-26.2468,no,large,317.144,1074,1.80518
4.3247,-11.1154,green,2.16235,-0.948643,3.20792,yes,normal,184.163,1059,1.0
0.377007,-12.6435,brown,-6.32174,-0.0178072,-14.9367,no,normal,482.091,1089,-14.5597
4.85737,-14.3141,brown,2.42869,0.876111,10.0174,no,large,261.348,1156,2.42869
0.847645,-10.4502,red,0.423822,0.849591,0.194541,no,large,211.895,1003,0.423822
4.79532,-10.738,brown,2.39766,0.795392,7.71133,yes,large,393.941,1085,1.0
-2.49667,-12.3155,brown,-1.24834,-0.761977,-0.661893,no,normal,223.96,1153,-3.15856
-4.04475,-14.9903,brown,-7.49516,-0.103563,-23.5985,yes,normal,407.824,1076,-27.6433
-0.681653,-13.2561,red,-0.340827,-0.522121,-0.764348,no,normal,363.307,1158,-1.446
-4.37689,-10.0137,brown,-5.00684,-0.243991,-4.16617,no,normal,285.274,1121,-8.54306
-1.12449,-10.2995,red,-5.14975,-0.283287,-18.4972,no,normal,302.378,1068,-19.6217
4.58717,-12.0602,red,-6.03011,0.581819,-3.82617,no,large,247.869,1038,2.29359
3.17162,-11.9056,brown,-5.95282,0.529531,-12.5489,no,large,101.087,1110,1.58581
-2.90424,-12.4688,red,-6.23442,0.97506,-20.8974,yes,large,191.353,1028,-1.45212
-3.67108,-10.0738,brown,-5.03692,-0.224692,-16.3263,yes,normal,278.875,1037,-19.9974
3.39618,-11.5099,green,1.69809,0.561496,5.83917,no,large,357.791,1052,1.69809
3.54658,-11.5455,brown,-5.77276,0.895836,-26.6837,no,large,160.363,1158,1.77329
-4.38305,-10.2489,red,-5.12444,-0.399883,-6.55927,yes,normal,387.681,1106,-10.9423
1.48732,-12.8674,brown,0.743661,-0.419497,0.584332,yes,normal,412.481,1049,0.743661
-4.94987,-12.5067,brown,-2.47493,-0.45705,-5.16417,no,normal,290.598,1016,-10.114
4.66135,-13.6317,brown,2.33067,-0.260845,2.05146,yes,normal,410.147,1011,1.0
1.08327,-10.5649,brown,-5.28246,0.252831,-15.7483,yes,normal,372.775,1040,-14.6651
-1.90121,-12.9169,red,-6.45845,-0.29303,-17.8375,no,normal,328.87,1113,-19.7387
-2.58703,-10.8222,brown,-5.41108,0.696106,-18.4848,no,large,476.746,1068,-1.29352
0.541115,-12.9635,brown,-6.48176,0.347528,-20.4128,yes,normal,103.003,1031,-19.8717
-4.21069,-14.7631,brown,-2.10535,0.718763,-6.40772,yes,large,406.991,1072,-2.10535
0.116759,-10.4469,brown,0.0583795,-0.629928,0.179226,no,normal,210.93,1020,0.0583795
-2.41676,-11.4893,red,-1.20838,-0.632251,-0.336478,no,normal,170.109,1170,-2.75324
-0.826882,-13.8665,red,-6.93323,-0.464478,-11.3859,no,normal,143.243,1019,-12.2127
-1.25419,-11.5354,red,-5.7677,-0.203062,-26.6168,yes,normal,134.412,1122,-27.871
-4.49481,-14.1618,brown,-7.08092,-0.179786,-25.9735,no,normal,193.912,1065,-30.4683
2.63935,-11.5969,red,1.31967,0.0740499,5.69725,no,normal,314.466,1028,1.31967
-0.633886,-11.6169,red,-5.80843,-0.916516,-27.8202,no,normal,149.068,1081,-28.4541
0.913772,-10.3874,green,0.456886,0.586729,1.40545,no,large,118.979,1007,0.456886
-1.04272,-12.3251,brown,-6.16253,0.654658,-7.27615,no,large,384.287,1066,-0.521358
3.37823,-14.1394,red,-7.0697,-0.569375,-4.3891,yes,normal,334.752,1122,-1.01087
-3.45746,-12.2802,brown,-6.14008,0.512193,-0.640524,yes,large,459.142,1109,-1.72873
2.875,-10.1708,brown,1.4375,0.297739,4.68947,yes,normal,334.437,1091,1.0
1.33086,-11.5803,green,-5.79016,0.253233,-28.715,no,normal,339.116,1186,-27.3842
-2.43202,-10.2269,red,-5.11346,-0.124235,-17.2278,no,normal,133.269,1115,-19.6598
-4.67459,-12.6848,brown,-6.34239,0.526665,-0.00271328,no,large,254.974,1077,-2.3373
0.648696,-13.1752,green,0.324348,-0.651469,1.47356,yes,normal,106.024,1159,0.324348
0.991048,-12.1205,brown,0.495524,-0.781643,0.0895585,no,normal,109.409,1127,0.495524
-4.78825,-10.9934,brown,-5.49669,-0.445529,-0.328821,yes,normal,434.276,1163,-5.11707
3.18713,-12.1688,brown,-6.08441,0.149562,-27.9352,no,normal,222.957,1183,-24.7481
2.34278,-10.978,green,-5.48902,-0.999236,-20.2824,no,normal,379.476,1060,-17.9396
-1.66101,-12.0898,red,-6.04488,-0.879163,-20.3343,yes,normal,278.725,1178,-21.9953
-3.31954,-12.6755,brown,-6.33773,0.0570672,-0.876776,no,normal,122.683,1025,-4.19631
-1.59753,-11.0435,red,-5.52173,0.777473,-10.6732,yes,large,249.622,1187,-0.798763
4.63199,-13.1535,brown,2.316,-0.5696,11.5065,no,normal,307.217,1200,2.316
3.40188,-10.2739,brown,-5.13696,0.922518,-20.5137,no,large,238.418,1098,1.70094
2.80684,-11.4049,brown,1.40342,0.958381,1.46668,yes,large,184.14,1172,1.0
-3.43338,-13.7719,brown,-6.88595,0.4335,-2.37774,no,normal,306.672,1072,-5.81111
4.97205,-12.8623,red,-6.43117,0.215139,-6.66307,yes,normal,422.102,1082,-1.69102
3.32957,-10.3659,brown,1.66478,0.292298,6.43091,yes,normal,401.534,1026,1.0
2.94018,-11.628,green,-5.81399,-0.419185,-19.1719,no,normal,443.498,1064,-16.2318
-2.53719,-10.0762,brown,-5.03809,0.176124,-8.94384,no,normal,185.061,1111,-11.481
3.16053,-12.5534,red,-6.27668,-0.0831903,-12.0742,yes,normal,382.062,1154,-8.91363
1.94935,-13.4607,green,-6.73034,0.0371837,-29.2427,no,normal,453.393,1017,-27.2934
-1.24475,-11.7211,brown,-5.86057,0.486329,-3.91935,no,normal,448.377,1023,-5.1641
-1.62147,-13.8856,red,-0.810734,-0.502468,-0.545482,no,normal,203.74,1149,-2.16695
-1.16556,-11.801,brown,-5.90051,-0.506619,-4.96714,no,normal,211.346,1021,-6.1327
2.11926,-13.8549,brown,-6.92747,0.662051,-31.6051,yes,large,377.357,1046,1.05963
1.81216,-14.0589,brown,-7.02947,-0.0771146,-5.18003,yes,normal,294.285,1183,-3.36787
2.84686,-13.1613,red,-6.58063,0.707597,-0.241689,no,large,470.022,1055,1.42343
3.37574,-12.4944,green,1.68787,0.0498028,1.52422,no,normal,374.891,1011,1.68787
-2.8859,-12.3755,red,-6.18776,0.0299028,-16.9105,no,normal,249.257,1098,-19.7964
1.87478,-12.549,green,-6.27451,-0.890083,-4.70616,yes,normal,263.932,1039,-2.83138
-4.85613,-13.601,brown,-6.80049,-0.837825,-27.4167,no,normal,209.147,1157,-32.2729
-3.47037,-12.4381,brown,-1.73519,-0.589586,-1.23198,no,normal,305.844,1117,-4.70236
-2.50181,-10.0927,red,-5.04637,-0.0644917,-18.058,no,normal,266.887,1194,-20.5598
2.7966,-10.4254,brown,-5.2127,0.65572,-3.81839,no,large,267.981,1122,1.3983
-4.19576,-10.5979,brown,-5.29897,-0.607286,-13.5076,yes,normal,307.504,1109,-17.7034
-4.54583,-12.2006,brown,-6.10032,-0.415336,-10.4433,no,normal,202.739,1030,-14.9891
0.948604,-14.2929,red,0.474302,0.371435,1.91526,yes,normal,174.834,1036,0.474302
-4.14374,-14.4512,brown,-2.07187,-0.0874155,-0.185456,no,normal,489.308,1183,-4.3292
1.16341,-12.8427,brown,-6.42137,-0.833117,-7.63048,no,normal,421.641,1011,-6.46707
0.747546,-14.5723,brown,-7.28616,0.636404,-27.991,no,large,202.527,1033,0.373773
